34	15	10004	0.251271009445
23	3	10010	0.689954996109
9	34	10017	0.945904016495
22	62	10023	1.85662913322
37	8	10032	2.73860406876
68	50	10033	2.79725813866
42	5	10043	3.80765795708
35	78	10044	4.18501210213
59	76	10055	5.3351111412
20	51	10067	6.15857505798
7	77	10083	7.26483893394
60	74	10088	7.59878206253
57	16	10090	8.14592599869
71	22	10095	8.35137295723
70	43	10098	8.71415305138
36	8	10105	9.08809399605
25	63	10118	10.508382082
51	10	10120	10.607448101
7	61	10121	10.6584839821
71	49	20020	10.7228479385
29	20	10142	12.4305779934
18	35	20022	12.4359149933
47	30	10145	12.7363400459
70	21	10151	13.2367761135
1	62	10152	13.3486070633
35	15	30011	14.4138960838
39	65	10164	14.6222040653
74	41	10165	14.6992380619
7	37	10169	15.1883571148
45	25	10180	16.5308060646
13	26	10186	17.6104660034
21	70	10191	18.2658951283
52	15	10196	18.7621369362
50	39	10198	18.9830961227
48	29	10200	19.3010349274
31	12	10201	19.3789479733
38	56	10202	19.5754349232
49	3	20038	19.5955250263
74	53	20039	19.6712710857
2	55	10208	20.0187370777
3	69	10212	20.4008119106
18	23	10216	20.8544659615
72	36	10224	21.4592840672
39	10	10228	21.8028280735
10	49	10230	21.8713390827
7	75	10233	22.2676301003
27	79	10235	22.3207380772
16	58	10249	23.8811850548
14	62	20049	23.9041259289
3	40	10251	24.0941450596
33	43	10253	24.455163002
67	18	10255	24.5395140648
9	22	10257	24.675014019
46	10	10258	24.809458971
41	21	10260	25.4222290516
17	71	20056	25.4751629829
68	59	10269	26.1956100464
55	33	30020	26.962460041
4	71	10277	27.1967010498
63	19	10279	27.3164279461
57	20	10293	28.576239109
43	68	10298	28.8451619148
25	66	20063	28.8858549595
53	34	20064	29.0289781094
74	60	10301	29.3176400661
63	22	10304	29.7230329514
43	20	10322	31.5682229996
78	37	10327	32.0672609806
29	49	10340	33.0528190136
38	15	30029	34.5675909519
19	66	10356	34.7317080498
32	53	20072	34.7708821297
40	66	10358	34.9985399246
58	3	10373	36.0511059761
70	25	10374	36.280575037
10	45	10375	36.3756530285
9	78	30031	36.864125967
64	22	10383	37.1160399914
15	28	10384	37.2849891186
22	49	10388	37.7986469269
25	62	10402	38.4411230087
25	44	10403	38.5874130726
22	66	20083	38.6168000698
55	66	10407	39.0937149525
45	34	10431	41.4896759987
26	58	10446	42.6887979507
59	6	10449	42.9143590927
36	42	10453	43.0605010986
49	9	10455	43.3236610889
30	63	10459	43.7053570747
10	64	20091	43.808120966
30	6	10472	45.1119990349
74	21	20093	45.1790349483
56	8	10478	45.8958830833
78	40	10481	46.5094931126
12	28	10483	46.5711989403
36	80	20097	46.5800631046
48	78	10486	46.7896571159
62	38	20099	46.8507530689
51	25	10495	47.8607909679
72	52	30039	48.3409221172
77	42	10503	48.711427927
24	44	10513	49.1656169891
75	5	10529	50.571502924
76	59	10533	50.98594594
26	59	10536	51.4407250881
38	52	20107	51.4652030468
66	18	10538	51.6622369289
76	14	10544	52.1162509918
53	34	10549	52.4644730091
53	66	10556	53.0224499702
16	33	10557	53.2228679657
18	59	10583	54.5543010235
26	68	10599	56.3053591251
48	14	10601	56.4585549831
68	16	10610	57.9094469547
41	39	10612	57.9525790215
1	36	10613	58.2320511341
36	12	10622	59.0128600597
17	37	10629	60.0978851318
72	16	10632	60.5051801205
43	17	30044	61.2637209892
35	68	20123	61.3515441418
76	27	10641	62.0349910259
62	15	10646	62.4596159458
11	26	10649	62.6466519833
75	56	10665	63.9241330624
44	24	10689	65.6524989605
62	27	10690	65.6895759106
68	31	30052	65.7490980625
53	25	10700	66.3677489758
58	30	10701	66.44836092
4	52	10718	67.6709229946
46	12	10727	68.4019880295
73	10	10737	68.8885080814
46	79	10746	69.4856860638
71	13	10750	69.8796379566
6	37	30056	70.0455439091
72	27	30060	72.1820230484
75	29	20140	72.3190460205
72	6	20141	72.4577031136
34	1	10782	73.5902431011
80	22	10788	74.2301170826
38	75	10791	74.4347920418
32	9	10792	74.5807390213
32	48	10803	75.5020871162
65	43	10812	76.3970661163
44	75	10820	77.0575909615
77	40	10823	77.2239220142
40	79	10832	77.9526929855
30	1	10834	78.1313040257
52	21	10838	78.3798840046
23	50	20153	78.5699391365
11	29	10845	79.2921350002
13	43	10850	79.7085039616
18	22	10873	81.5901269913
8	43	10880	82.6664259434
58	71	20158	82.6763529778
52	71	20159	82.7392580509
70	19	10881	82.9188361168
44	19	20161	83.0206971169
57	68	10887	83.680588007
12	27	10890	83.7959730625
48	61	20164	83.8450729847
77	52	10894	84.0727710724
60	9	10895	84.1623499393
42	80	10898	84.415612936
57	10	10899	84.565746069
60	65	20169	84.6027050018
34	2	20170	84.6565029621
76	20	10902	84.7571809292
19	31	10905	85.2195680141
77	42	30069	85.4464321136
61	6	10918	86.8854651451
24	8	10922	87.2218689919
42	27	10943	88.4657940865
68	60	10953	89.1565020084
4	30	10954	89.3681480885
70	26	10963	90.4150679111
40	72	10981	91.4674141407
39	18	10984	91.6870090961
80	34	10986	91.9300920963
31	56	20183	91.9660909176
45	64	11002	93.179598093
40	15	11006	93.4100279808
25	69	11011	94.0829789639
20	71	11019	95.1967189312
72	25	11021	95.2638039589
18	64	11030	96.3638129234
28	80	11031	96.4427559376
48	62	11037	97.207955122
19	50	11038	97.4382250309
74	26	11047	99.0840809345
35	2	11051	99.2766311169
2	26	11054	99.4769740105
5	33	30074	99.6367239952
35	57	11058	99.9268360138
42	32	11060	100.046277046
80	54	11061	100.175913095
80	37	11062	100.235669136
31	58	11065	100.375539064
49	78	20202	100.444160938
39	80	11068	100.807234049
22	14	11073	101.181986094
74	57	11074	101.258471012
35	44	30076	101.377578974
24	63	11079	101.716598988
29	19	11102	104.126043081
72	29	11106	104.493601084
38	60	11111	104.739275932
35	57	11113	105.181159973
51	14	11120	105.809973955
35	68	11121	106.088587999
22	78	11129	106.958068132
12	31	11132	107.166820049
62	12	20216	107.172486067
56	10	11133	107.225870132
19	70	11134	107.32029295
58	15	30082	108.158648968
25	19	11158	109.469854116
54	80	11179	110.410659075
10	24	30085	111.245527029
28	71	11202	112.286848068
62	4	30087	113.770996094
65	7	11220	114.097284079
38	1	30088	114.496011972
43	18	11229	115.079811096
20	21	11230	115.149485111
80	16	11233	115.515373945
33	6	20230	115.560477972
15	31	11241	116.122456074
66	48	11247	116.634067059
10	78	11251	117.048815012
20	44	11264	118.283900976
78	54	11271	118.839940071
27	14	11281	120.240055084
18	57	20237	120.260098934
36	64	11287	120.859807014
39	9	11292	121.443679094
33	1	20240	121.459155083
53	11	11294	121.78994894
10	57	11299	122.08970499
28	55	20243	122.108675957
6	23	11303	122.314984083
51	72	20245	122.320775986
27	57	11308	122.957519054
60	66	11314	123.922532082
41	67	11321	124.620378971
6	43	11328	125.105401039
38	75	11334	125.528758049
32	20	11337	125.869408131
42	30	11338	125.927783012
16	64	20253	125.940156937
43	63	20254	126.023631096
4	21	20255	126.066328049
21	74	11340	126.154264927
9	48	11346	126.482465029
37	64	11355	126.934262991
44	5	11362	128.211228132
51	17	11376	129.461688995
44	2	11377	129.517045975
75	4	11384	130.223918915
2	28	11387	130.813645124
61	35	20264	130.906628132
37	63	11388	130.920565128
20	33	11389	131.014163971
59	69	11397	131.622116089
77	38	11405	132.078408957
5	73	20269	132.183944941
43	26	11410	132.8055861
75	56	11417	133.39741993
29	4	20272	133.401993036
53	18	11422	133.949062109
60	19	11425	134.205102921
14	48	11430	134.590379953
2	56	11433	134.787364006
14	32	11438	135.372178078
55	25	11446	135.936303139
5	48	11454	136.815068007
55	79	11466	138.04847312
73	9	11469	138.241044044
25	69	11476	138.801460981
67	33	11495	140.377087116
24	3	11499	140.529803038
72	8	11501	140.804126978
2	39	11504	140.978784084
73	28	30108	141.445405006
21	3	11516	142.026365042
55	35	11524	142.961688995
6	74	11534	143.656996965
7	65	11535	143.686779022
74	51	11543	144.533055067
27	69	20293	144.542655945
70	41	11567	145.861547947
13	51	20295	145.993000984
33	43	11582	147.017440081
4	42	11588	147.685292006
74	24	11603	148.757563114
58	13	20299	148.760030031
74	54	11604	149.172641993
45	37	20301	149.236911058
15	50	11605	149.542376041
57	61	20303	149.735626936
64	5	11606	149.844054937
45	67	11614	150.589189053
72	3	11621	151.268501997
74	1	11623	151.47251606
51	37	11626	151.92524004
