16	59	10008	0.293720960617
24	71	10041	1.99370598793
79	8	10044	2.26044416428
67	47	10045	2.33162498474
54	70	10056	2.74768400192
35	57	10086	4.07381105423
19	77	20021	4.88876509666
13	48	10112	5.72102212906
29	79	10124	6.24699616432
18	58	10147	7.26338005066
20	79	10185	8.96518516541
50	5	20038	9.03462696075
18	50	10191	9.24171900749
71	29	20041	10.0891799927
60	39	10230	11.3024230003
64	57	10283	13.4328460693
44	32	20067	14.7738640308
8	28	10332	15.4612491131
67	52	10350	16.3522830009
40	70	10371	17.5881421566
32	4	10378	17.9726099968
64	30	20082	18.9057090282
41	40	10396	19.0032560825
58	62	10402	19.2767009735
2	76	10455	21.7011921406
62	50	10465	22.2160871029
22	61	20102	22.6661381721
76	34	10478	23.2060880661
62	29	10482	23.3127801418
65	57	10492	24.0547580719
10	34	20121	25.6847071648
56	2	20122	25.9640581608
5	59	10543	26.1976840496
18	53	10548	26.487694025
50	79	10575	27.9963521957
56	31	10597	28.8105540276
29	66	10613	29.3323190212
63	44	20132	29.4786231518
51	79	20134	29.6611971855
6	69	20135	29.9083430767
78	2	20140	30.9357860088
48	22	20147	31.8662190437
40	54	20148	32.0521450043
9	58	10675	32.415897131
34	70	20149	32.4290270805
63	20	20161	34.8540101051
54	29	10728	34.9563140869
49	15	10753	35.7642099857
43	72	10755	35.9837770462
49	13	10768	36.7287549973
6	32	10773	37.0590641499
36	72	10778	37.3678641319
32	47	20174	37.9663131237
48	6	10855	41.2471280098
62	28	10882	42.3490941525
29	46	10949	45.3422920704
31	47	10954	45.7434501648
7	49	10967	46.1896290779
35	62	10975	46.4747450352
62	43	30060	46.4973051548
3	75	10979	46.6655271053
4	39	11025	49.1917350292
38	59	11073	51.100646019
52	31	11075	51.1722841263
46	24	11102	52.440279007
30	56	30066	52.4608271122
65	30	11123	53.4924690723
59	76	11176	55.6749460697
30	4	11184	55.8855891228
44	68	11188	55.9720540047
21	3	11195	56.4394140244
31	71	20251	56.8109259605
6	56	20258	58.2857019901
29	14	20262	59.0974531174
25	75	20263	59.1697170734
3	44	11246	59.391685009
47	35	11278	61.0737831593
15	73	11281	61.1556360722
11	76	11290	61.7138571739
9	21	11321	63.103317976
36	69	11342	63.8866009712
18	64	20280	64.592427969
2	44	11366	65.2131640911
48	3	20293	66.8991689682
22	11	11412	67.1083860397
18	46	11418	67.3662860394
49	3	11419	67.454349041
79	3	11427	67.6723361015
63	7	11451	68.8299190998
18	75	11489	70.5515351295
13	77	11526	72.287484169
62	26	11541	72.6840670109
55	70	11572	73.9115669727
46	5	11581	74.4087350368
22	80	11618	76.0847690105
79	44	11631	76.7582230568
35	73	20335	77.2795209885
5	40	11641	77.6428179741
68	56	11688	79.454709053
6	64	11706	80.4165170193
36	76	11710	80.5432369709
75	53	20348	80.6219701767
67	23	11718	80.9434080124
48	27	11772	83.5019311905
64	41	20360	84.4385690689
29	51	20362	84.7316100597
6	50	20364	84.9549150467
37	41	11805	85.2600431442
35	62	11815	85.6979141235
28	41	11827	86.0925951004
74	1	11836	86.5119440556
20	76	11855	87.7493391037
67	60	11865	88.125658989
34	61	20380	88.6771650314
72	42	11914	90.7385721207
77	32	11991	93.700248003
60	21	11993	93.7249369621
66	10	12002	94.151966095
31	64	12007	94.4483220577
49	32	12011	94.6013011932
63	36	12032	95.3934249878
73	14	12050	96.2706639767
46	61	12077	97.3696210384
6	37	12081	97.655698061
39	58	12113	98.9525420666
62	28	12129	99.6385500431
7	61	30127	99.7380390167
26	62	12140	100.384150028
5	22	12161	101.293550968
24	45	12175	101.678608179
46	24	12187	102.424365997
37	16	20433	102.545861006
73	53	20438	103.508771181
60	34	12207	103.531018972
76	6	12210	103.736253023
67	43	12217	104.202193022
76	4	12233	104.88491106
71	10	12250	105.991878033
50	12	12267	106.619026184
14	26	12271	106.731623173
47	37	30141	106.743031025
1	29	12285	107.462299109
33	16	20453	108.170556068
29	72	12298	108.302460194
75	6	12352	110.707516193
46	2	12395	113.033048153
73	36	30147	113.106031179
47	22	12455	115.502055168
28	47	12463	115.951534033
67	15	20475	116.152177095
39	11	12539	119.039570093
18	25	20493	119.45434618
74	35	20497	120.368019104
54	26	12604	121.816943169
46	80	12613	122.42842412
55	1	12619	122.640550137
44	35	12672	124.872853994
76	39	12685	125.482944012
80	12	12689	125.619102001
23	80	12698	126.08131218
10	54	12736	127.442471027
10	62	12749	127.91102314
7	67	12826	131.230334044
68	27	12827	131.417709112
73	12	12869	133.486237049
62	44	12874	133.708446026
78	48	12879	133.847000122
51	67	12880	133.951533079
34	79	20564	134.079661131
26	72	12894	134.523996115
53	20	20567	134.730362177
38	64	12901	134.930716038
6	74	20571	135.688879013
46	39	12972	137.693166018
35	63	12986	138.281623125
5	75	13006	139.116755962
75	51	13008	139.283012152
19	55	13034	140.13497901
33	76	30179	140.16369319
24	50	13061	141.442303181
57	66	13075	142.054182053
80	18	13088	142.420282125
51	6	13110	143.704672098
74	16	13114	143.843531132
15	25	20600	144.055824041
33	64	13132	144.436460018
70	36	13167	145.740672112
7	68	13174	146.042711973
3	76	13217	147.650853157
16	79	13238	148.344712973
58	31	13244	148.714020967
63	6	13252	149.087280035
69	50	30193	149.098742008
74	43	13272	149.95621419
18	38	13277	150.123270988
29	4	13295	150.788257122
12	32	13302	151.108838081
16	59	13303	151.130697012
24	52	13312	151.540637016
17	21	20629	152.094010115
65	23	13357	153.625859976
78	18	13359	153.806488037
5	60	13360	153.91981411
47	8	13365	154.259294033
27	59	13405	156.297757149
27	56	13420	157.181555033
14	29	13428	157.549285173
23	79	13429	157.689445019
63	54	13430	157.861920118
64	52	13440	158.451570988
45	5	13466	159.350013971
47	27	13482	160.295727968
48	4	13496	160.863643169
44	80	13509	161.531545162
24	52	13513	161.828610182
9	68	13519	162.055794001
76	5	13534	162.854456186
42	7	13557	163.738093138
1	56	13565	164.311666965
47	6	13571	164.570963144
23	53	13575	164.941424131
42	38	20675	165.011659145
13	22	13580	165.217091084
43	10	13581	165.293856144
74	39	13593	166.014923096
63	34	20686	167.956675053
74	52	13714	172.068367004
68	23	13760	174.070521116
58	31	13769	174.543182135
11	24	20714	174.593762159
34	58	20717	175.237338066
12	37	13790	175.787127018
59	19	13794	176.016556025
44	22	13797	176.278875113
45	35	20721	176.457663059
78	12	20722	176.929185152
30	45	13822	177.940963984
69	58	13828	178.076244116
71	53	20728	179.575790167
73	1	13882	180.773553133
5	50	13901	181.587202072
24	57	20735	181.887542009
9	48	20737	182.290742159
57	33	13916	182.348494053
