36970	42.3615	0.1811	959	2.288205	100.0000
55782	34.9279	0.3207	1400	2.823411	100.0000
60338	20.5007	0.1799	461	10.573835	100.0000
60876	1.8345	0.7457	171	12.496244	100.0000
38210	24.3436	1.8403	5600	13.564758	100.0000
39564	9.0976	0.9321	1060	14.540634	100.0000
38286	26.7751	0.8366	2800	23.739247	100.0000
58694	23.3381	2.3995	7000	25.042300	100.0000
33286	22.5561	0.9931	2800	28.015077	100.0000
51686	12.0605	0.9287	1400	31.665696	100.0000
47922	4.6700	0.9405	549	32.874355	100.0000
42182	4.8474	0.2608	158	42.950167	100.0000
49318	6.5445	0.3227	264	43.902792	100.0000
40988	15.6210	0.3262	637	49.071456	100.0000
47050	7.2866	1.0156	925	53.417287	100.0000
49416	3.0917	0.4787	185	55.469686	100.0000
40626	14.2687	3.1397	5600	69.390592	100.0000
36564	22.0420	0.5081	1400	72.637015	100.0000
50786	0.0162	190.0508	385	76.543787	100.0000
58914	16.3127	0.3315	676	78.329975	100.0000
54666	8.5260	1.0988	1171	81.689943	100.0000
33844	9.4877	1.1805	1400	85.314666	100.0000
47144	2.2217	0.5545	154	87.917320	100.0000
33036	16.4960	2.0369	4200	104.165581	100.0000
51672	5.4783	0.8002	548	119.341426	100.0000
38782	0.0217	3090.7763	8400	118.306347	100.0000
46168	16.0106	1.3991	2800	123.139849	100.0000
57992	29.2089	0.3834	1400	123.545113	100.0000
59176	0.0423	528.9998	2800	128.597213	100.0000
35302	97.2915	0.1151	1400	132.072635	100.0000
44462	3.8387	0.3439	165	139.572465	100.0000
34284	3.7367	0.3318	155	144.328331	100.0000
54982	21.1531	0.5295	1400	148.275642	100.0000
60286	14.7523	0.4159	767	163.635890	100.0000
56972	6.2043	0.9890	767	166.476039	100.0000
60964	9.5069	0.8339	991	178.926667	100.0000
33618	0.0394	1420.2763	7000	183.982626	100.0000
35812	0.0024	2880.5310	859	185.220418	100.0000
54908	6.2032	0.8370	649	196.358259	100.0000
52684	0.0630	177.9030	1400	197.283110	100.0000
56270	14.6884	0.4635	851	219.070325	100.0000
35042	8.4175	0.6653	700	225.015849	100.0000
58604	7.5421	0.5929	559	226.919242	100.0000
44922	2.4411	0.6227	190	229.354549	100.0000
47114	91.2408	0.0304	347	232.581269	100.0000
36642	0.0063	254.2742	200	232.427096	100.0000
56356	9.4455	0.5217	616	244.192219	100.0000
40652	4.0511	1.1671	591	249.595655	100.0000
58654	5.1604	0.3209	207	264.972372	100.0000
47918	0.0549	1224.6956	8400	273.118143	100.0000
54148	3.2124	1.4120	567	286.252718	100.0000
43694	2.3567	0.6348	187	287.949753	100.0000
41688	3.4344	0.4566	196	292.828630	100.0000
35494	0.1615	208.0989	4200	293.014738	100.0000
49242	0.0068	1012.6869	864	309.775273	100.0000
59758	11.2014	0.4499	630	319.114465	100.0000
57154	14.0785	2.3866	4200	321.608770	100.0000
57772	2.5617	0.4653	149	327.346393	100.0000
37154	3.6136	1.2043	544	333.016479	100.0000
58040	3.4434	0.4298	185	336.896262	100.0000
42552	0.8130	1.7023	173	337.884357	100.0000
51644	12.6813	0.8832	1400	345.435196	100.0000
55800	1.1898	0.9346	139	368.984782	100.0000
34212	17.0440	0.4994	1064	377.566584	100.0000
42818	7.5517	0.8835	834	382.020732	100.0000
33118	0.0588	175.1845	1288	390.425578	100.0000
52352	12.2058	0.9176	1400	396.201054	100.0000
58084	3.4815	0.3952	172	397.435057	100.0000
42418	8.5817	0.6861	736	409.383891	100.0000
53608	3.8512	0.4258	205	421.815512	100.0000
44998	25.2386	0.8875	2800	424.127490	100.0000
44120	5.1428	1.0920	702	424.843092	100.0000
59928	2.8624	0.5115	183	429.143478	100.0000
42744	13.4373	0.5049	848	431.715761	100.0000
33374	17.2222	1.9510	4200	434.654628	100.0000
58832	19.6059	0.5713	1400	435.384264	100.0000
47954	3.3068	0.4403	182	455.212437	100.0000
59558	0.0040	1980.6596	987	459.157195	100.0000
45108	97.5355	0.1148	1400	462.192136	100.0000
37054	3.8673	1.1233	543	464.667681	100.0000
39460	17.7063	0.5937	1314	472.984394	100.0000
38208	9.6973	0.4694	569	475.359896	100.0000
49978	3.3109	0.3479	144	482.190023	100.0000
34636	12.6729	1.7675	2800	483.517739	100.0000
53796	96.5158	0.0725	875	485.807292	100.0000
57716	15.7285	0.4669	918	486.451306	100.0000
50960	17.2437	0.6495	1400	491.962761	100.0000
43426	7.5775	1.4781	1400	493.112879	100.0000
48702	1.4145	0.7635	135	499.807902	100.0000
60764	93.9646	0.0437	513	506.660307	100.0000
46290	6.1603	0.6013	463	516.370675	100.0000
49430	15.9108	0.4948	984	502.082357	100.0000
34716	2.7350	0.5470	187	536.337775	100.0000
59866	0.0397	564.6279	2800	537.095915	100.0000
51790	0.0035	2254.6410	994	540.239578	100.0000
36998	14.8328	0.5399	1001	546.162366	100.0000
45584	0.0626	715.5221	5600	546.032957	100.0000
55918	94.7957	0.0762	903	552.356626	100.0000
50354	2.6283	0.9557	314	574.849723	100.0000
